data,cd,grupo,indicador,valor
24/12/2025,RS,5. Retorno para Reembarque,Exclusão de Romaneio,
24/12/2025,RS,5. Retorno para Reembarque,Total Atrasos,
24/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - até 1 dia,
24/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 2 a 5 dias,
24/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 6 a 10 dias,
24/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 11 a 15 dias,
24/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - acima de 15 dias,
24/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 16 a 20 dias,
24/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 21 a 30 dias,
24/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - acima de 30 dias,
24/12/2025,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Previstas PCP,
24/12/2025,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Planejadas PCP,
24/12/2025,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),% Atingimento,
24/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Linhas Faturadas,
24/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Total Linhas Separadas (DUN + FRAC + Bancos),
24/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),% Atingimento Separação x Capacidade,
24/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado FRAC,
24/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado DUN,
24/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado Bancos,
24/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Backlog 18hrs do D-1,
24/12/2025,RS,8. Pedidos Consolidados,Pedidos Consolidados (sem bancos),
24/12/2025,RS,8. Pedidos Consolidados,Pedidos Consolidados (Só bancos),
24/12/2025,RS,8. Pedidos Consolidados,Total Consolidação,
24/12/2025,RS,8. Pedidos Consolidados,Pedidos Planejados,
24/12/2025,RS,8. Pedidos Consolidados,% Atingimento,
24/12/2025,RS,9. Faturamento,Faturamento Realizado,
24/12/2025,RS,9. Faturamento,% Atingimento,
24/12/2025,RS,6. Abastecimento,Abastecimento Realizado DUN,
24/12/2025,RS,6. Abastecimento,Abastecimento Projetado DUN,
24/12/2025,RS,6. Abastecimento,% Atingimento,
24/12/2025,RS,10. Coletas em Pulmão,Coletas Totais,
24/12/2025,RS,10. Coletas em Pulmão,Coletas em Pulmão,
24/12/2025,RS,10. Coletas em Pulmão,% Coletas em Pulmão,
24/12/2025,RS,11. Rupturas,Total de Rupturas,
24/12/2025,RS,11. Rupturas,# Mezanino,
24/12/2025,RS,11. Rupturas,% Mezanino,
24/12/2025,RS,11. Rupturas,# DUN,
24/12/2025,RS,11. Rupturas,% DUN,
24/12/2025,RS,11. Rupturas,# Painel,
24/12/2025,RS,11. Rupturas,% Painel de Integração,
24/12/2025,RS,12. Ocorrências no Cliente,Total de Ocorrências,
24/12/2025,RS,12. Ocorrências no Cliente,Falta de Item,
24/12/2025,RS,12. Ocorrências no Cliente,Troca de Item,
24/12/2025,RS,12. Ocorrências no Cliente,Avaria de Item,
24/12/2025,RS,12. Ocorrências no Cliente,Sobra de Item,
24/12/2025,RS,12. Ocorrências no Cliente,Ocorrência Média últimos 30 dias,
24/12/2025,RS,13. Custos de Avarias e Perdas,Perdas Totais,
24/12/2025,RS,13. Custos de Avarias e Perdas,R$ Avaria Interna,
24/12/2025,RS,13. Custos de Avarias e Perdas,R$ Extravios,
25/12/2025,SBC,1. Performance de Embarque,% Performance de embarque (Data planejada),
25/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.1 Demanda Total Pedidos (Programados para o dia + passivo),
25/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.2 Pedidos Pendentes de consolidação  (Do dia + passivo),
25/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.1 Pedidos da data (com bancos),
25/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.2 Pedidos do Passivo,
25/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.3 Pedidos fora de carga (Ainda não estão na etapa do DUN),
25/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.4 Pedidos sem Nota Fiscal (ainda nas primeiras etapas do processo),
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos do dia,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Transportadoras - Pronto para embarque,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Operações Próprias - Pronto para embarque,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pendente de consolidação,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pronto Após o horário de corte - Pronto para embarque,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Operação Especial Sodexo,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atraso Transferências,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Total Atrasos,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 1 dia,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 3 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 4 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 5 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 7 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 8 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 9 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 10 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 a 5 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 a 10 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 11 a 15 dias,
25/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - acima de 15 dias,
25/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,
25/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,
25/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Operação Especial Sodexo,
25/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Total Atrasos,
25/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - até 1 dia,
25/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 2 a 5 dias,
25/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 6 a 10 dias,
25/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 11 a 15 dias,
25/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - acima de 15 dias,
25/12/2025,SBC,5. Retorno para Reembarque,Retoro para Reembarque,
25/12/2025,SBC,5. Retorno para Reembarque,Exclusão de Romaneio,
25/12/2025,SBC,5. Retorno para Reembarque,Total Atrasos,
25/12/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - até 1 dia,
25/12/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 2 a 5 dias,
25/12/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 6 a 10 dias,
25/12/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 11 a 15 dias,
25/12/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 15 dias,
25/12/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 16 a 20 dias,
25/12/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - 21 a 30 dias,
25/12/2025,SBC,5. Retorno para Reembarque,Pedidos em Atraso - acima de 30 dias,
25/12/2025,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Previstas PCP,
25/12/2025,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Planejadas PCP,
25/12/2025,SBC,6. Linhas Planejadas PCP (Linha sem quebra na Prod),% Atingimento,
25/12/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Linhas Faturadas,
25/12/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Total Linhas Separadas (DUN + FRAC + Bancos),
25/12/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),% Atingimento Separação x Capacidade,
25/12/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado FRAC,
25/12/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado DUN,
25/12/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado Bancos,
25/12/2025,SBC,7.Linhas Faturadas/Separadas (Com quebra na Prod),Backlog 18hrs do D-1,
25/12/2025,SBC,8. Pedidos Consolidados,Pedidos Consolidados (sem bancos),
25/12/2025,SBC,8. Pedidos Consolidados,Pedidos Consolidados (Só bancos),
25/12/2025,SBC,8. Pedidos Consolidados,Total Consolidação,
25/12/2025,SBC,8. Pedidos Consolidados,Pedidos Planejados,
25/12/2025,SBC,8. Pedidos Consolidados,% Atingimento,
25/12/2025,SBC,9. Faturamento,Faturamento Realizado,
25/12/2025,SBC,9. Faturamento,% Atingimento,
25/12/2025,SBC,6. Abastecimento,Abastecimento Realizado DUN,
25/12/2025,SBC,6. Abastecimento,Abastecimento Projetado DUN,
25/12/2025,SBC,6. Abastecimento,% Atingimento,
25/12/2025,SBC,10. Coletas em Pulmão,Coletas Totais,
25/12/2025,SBC,10. Coletas em Pulmão,Coletas em Pulmão,
25/12/2025,SBC,10. Coletas em Pulmão,% Coletas em Pulmão,
25/12/2025,SBC,11. Rupturas,Total de Rupturas,
25/12/2025,SBC,11. Rupturas,# Mezanino,
25/12/2025,SBC,11. Rupturas,% Mezanino,
25/12/2025,SBC,11. Rupturas,# DUN,
25/12/2025,SBC,11. Rupturas,% DUN,
25/12/2025,SBC,11. Rupturas,# Painel,
25/12/2025,SBC,11. Rupturas,% Painel de Integração,
25/12/2025,SBC,12. Ocorrências no Cliente,Total de Ocorrências,
25/12/2025,SBC,12. Ocorrências no Cliente,Falta de Item,
25/12/2025,SBC,12. Ocorrências no Cliente,Troca de Item,
25/12/2025,SBC,12. Ocorrências no Cliente,Avaria de Item,
25/12/2025,SBC,12. Ocorrências no Cliente,Sobra de Item,
25/12/2025,SBC,12. Ocorrências no Cliente,Ocorrência Média últimos 30 dias,
25/12/2025,SBC,13. Custos de Avarias e Perdas,Perdas Totais,
25/12/2025,SBC,13. Custos de Avarias e Perdas,R$ Avaria Interna,
25/12/2025,SBC,13. Custos de Avarias e Perdas,R$ Extravios,
25/12/2025,RS,1. Performance de Embarque,% Performance de embarque (Data planejada),
25/12/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.1 Demanda Total Pedidos (Programados para o dia + passivo),
25/12/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.2 Pedidos Pendentes de consolidação  (Do dia + passivo),
25/12/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.2.1 Pedidos da data (com bancos),
25/12/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.2.2 Pedidos do Passivo,
25/12/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.3 Pedidos fora de carga (Ainda não estão na etapa do DUN),
25/12/2025,RS,2. Pedidos para separar hoje (visão das 09h),2.4 Pedidos sem Nota Fiscal (ainda nas primeiras etapas do processo),
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos do dia,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Atrasos Transportadoras - Pronto para embarque,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Atrasos Operações Próprias - Pronto para embarque,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pendente de consolidação,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pronto Após o horário de corte - Pronto para embarque,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Operação Especial Sodexo,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Atraso Transferências,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Total Atrasos,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 1 dia,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 3 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 4 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 5 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 7 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 8 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 9 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 10 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 a 5 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 a 10 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 11 a 15 dias,
25/12/2025,RS,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - acima de 15 dias,
25/12/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,
25/12/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Atraso Ajuste PCP,
25/12/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Operação Especial Sodexo,
25/12/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Total Atrasos,
25/12/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - até 1 dia,
25/12/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 2 a 5 dias,
25/12/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 6 a 10 dias,
25/12/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - 11 a 15 dias,
25/12/2025,RS,4. Atraso de Embarque Operação + Visão Cliente,Pedidos em Atraso - acima de 15 dias,
25/12/2025,RS,5. Retorno para Reembarque,Retoro para Reembarque,
25/12/2025,RS,5. Retorno para Reembarque,Exclusão de Romaneio,
25/12/2025,RS,5. Retorno para Reembarque,Total Atrasos,
25/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - até 1 dia,
25/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 2 a 5 dias,
25/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 6 a 10 dias,
25/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 11 a 15 dias,
25/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - acima de 15 dias,
25/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 16 a 20 dias,
25/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - 21 a 30 dias,
25/12/2025,RS,5. Retorno para Reembarque,Pedidos em Atraso - acima de 30 dias,
25/12/2025,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Previstas PCP,
25/12/2025,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),Linhas Planejadas PCP,
25/12/2025,RS,6. Linhas Planejadas PCP (Linha sem quebra na Prod),% Atingimento,
25/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Linhas Faturadas,
25/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Total Linhas Separadas (DUN + FRAC + Bancos),
25/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),% Atingimento Separação x Capacidade,
25/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado FRAC,
25/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado DUN,
25/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Separado Bancos,
25/12/2025,RS,7.Linhas Faturadas/Separadas (Com quebra na Prod),Backlog 18hrs do D-1,
25/12/2025,RS,8. Pedidos Consolidados,Pedidos Consolidados (sem bancos),
25/12/2025,RS,8. Pedidos Consolidados,Pedidos Consolidados (Só bancos),
25/12/2025,RS,8. Pedidos Consolidados,Total Consolidação,
25/12/2025,RS,8. Pedidos Consolidados,Pedidos Planejados,
25/12/2025,RS,8. Pedidos Consolidados,% Atingimento,
25/12/2025,RS,9. Faturamento,Faturamento Realizado,
25/12/2025,RS,9. Faturamento,% Atingimento,
25/12/2025,RS,6. Abastecimento,Abastecimento Realizado DUN,
25/12/2025,RS,6. Abastecimento,Abastecimento Projetado DUN,
25/12/2025,RS,6. Abastecimento,% Atingimento,
25/12/2025,RS,10. Coletas em Pulmão,Coletas Totais,
25/12/2025,RS,10. Coletas em Pulmão,Coletas em Pulmão,
25/12/2025,RS,10. Coletas em Pulmão,% Coletas em Pulmão,
25/12/2025,RS,11. Rupturas,Total de Rupturas,
25/12/2025,RS,11. Rupturas,# Mezanino,
25/12/2025,RS,11. Rupturas,% Mezanino,
25/12/2025,RS,11. Rupturas,# DUN,
25/12/2025,RS,11. Rupturas,% DUN,
25/12/2025,RS,11. Rupturas,# Painel,
25/12/2025,RS,11. Rupturas,% Painel de Integração,
25/12/2025,RS,12. Ocorrências no Cliente,Total de Ocorrências,
25/12/2025,RS,12. Ocorrências no Cliente,Falta de Item,
25/12/2025,RS,12. Ocorrências no Cliente,Troca de Item,
25/12/2025,RS,12. Ocorrências no Cliente,Avaria de Item,
25/12/2025,RS,12. Ocorrências no Cliente,Sobra de Item,
25/12/2025,RS,12. Ocorrências no Cliente,Ocorrência Média últimos 30 dias,
25/12/2025,RS,13. Custos de Avarias e Perdas,Perdas Totais,
25/12/2025,RS,13. Custos de Avarias e Perdas,R$ Avaria Interna,
25/12/2025,RS,13. Custos de Avarias e Perdas,R$ Extravios,
26/12/2025,SBC,1. Performance de Embarque,% Performance de embarque (Data planejada),
26/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.1 Demanda Total Pedidos (Programados para o dia + passivo),
26/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.2 Pedidos Pendentes de consolidação  (Do dia + passivo),
26/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.1 Pedidos da data (com bancos),
26/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.2.2 Pedidos do Passivo,
26/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.3 Pedidos fora de carga (Ainda não estão na etapa do DUN),
26/12/2025,SBC,2. Pedidos para separar hoje (visão das 09h),2.4 Pedidos sem Nota Fiscal (ainda nas primeiras etapas do processo),
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos do dia,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Transportadoras - Pronto para embarque,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atrasos Operações Próprias - Pronto para embarque,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pendente de consolidação,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atraso Intra - Pronto Após o horário de corte - Pronto para embarque,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Operação Especial Sodexo,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Atraso Transferências,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Total Atrasos,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 1 dia,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 3 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 4 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 5 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 7 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 8 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 9 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 10 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 2 a 5 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 6 a 10 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - 11 a 15 dias,
26/12/2025,SBC,3. Atraso de Embarque - Visão Operações,Pedidos em Atraso - acima de 15 dias,
26/12/2025,SBC,4. Atraso de Embarque Operação + Visão Cliente,Atraso de embarque Operações,
